date,scheme_code,scheme_name,provider,category,plan,option,nav,isin_growth,isin_reinvest
2026-07-15,SIF-29,Titanium Hybrid Long-Short Fund Regular Plan Growth,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.1057,INF277K30013,
2026-07-15,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.9767,INF966L30027,
2026-07-15,SIF-30,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Payout Option,10.1057,INF277K30039,
2026-07-15,SIF-31,Titanium Hybrid Long-Short Fund Direct Plan IDCW Payout,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Payout Option,10.214,INF277K30062,
2026-07-15,SIF-32,Titanium Hybrid Long-Short Fund Direct Plan Growth,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.214,INF277K30047,
2026-07-15,SIF-33,iSIF Equity Ex-Top 100 Long-Short Fund - Direct Plan - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth,10.33,INF109K30042,
2026-07-15,SIF-34,iSIF Equity Ex-Top 100 Long-Short Fund - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth,10.26,INF109K30034,
2026-07-15,SIF-35,iSIF Hybrid Long-Short Fund - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.2538,INF109K30018,
2026-07-15,SIF-36,iSIF Hybrid Long-Short Fund - Direct Plan - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.3192,INF109K30026,
2026-07-15,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.9767,INF966L30050,INF966L30068
2026-07-15,SIF-40,Arudha Hybrid Long-Short Fund-Regular Plan-Growth,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.305,INF194K30010,
2026-07-15,SIF-44,Arudha Hybrid Long-Short Fund-Regular Plan-Monthly IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Monthly IDCW,10.305,INF194K30051,INF194K30135
2026-07-15,SIF-48,Arudha Hybrid Long-Short Fund-Direct Plan-Half Yearly IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Half Yearly IDCW,10.326,INF194K30242,INF194K30325
2026-07-15,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.7942,INF966L30076,
2026-07-15,SIF-51,Arudha Hybrid Long-Short Fund-Direct Plan-Annual IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Annual IDCW,10.233,INF194K30259,INF194K30333
2026-07-15,SIF-54,Arudha Hybrid Long-Short Fund-Direct Plan-Growth,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.328,INF194K30184,
2026-07-15,SIF-55,DynaSIF Equity Long - Short Fund - Regular Plan - Growth Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,GROWTH OPTION,10.5646,INF579M30018,
2026-07-15,SIF-57,DynaSIF Equity Long - Short Fund - Direct Plan - Growth Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,GROWTH OPTION,10.6259,INF579M30042,
2026-07-15,SIF-59,DynaSIF Equity Long - Short Fund - Regular Plan - IDCW Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.5646,INF579M30026,INF579M30034
2026-07-15,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,10.7942,INF966L30092,INF966L30100
2026-07-15,SIF-61,Arudha Equity Long-Short Fund-Direct Plan-Growth,Arudha SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth,10.474,INF194K30523,
2026-07-15,SIF-62,Arudha Equity Long-Short Fund-Regular Plan-Growth,Arudha SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth,10.426,INF194K30358,
2026-07-15,SIF-69,Arudha Equity Long-Short Fund-Regular Plan-Monthly IDCW,Arudha SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Monthly IDCW,10.295,INF194K30390,INF194K30473
2026-07-15,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.6683,INF966L30084,
2026-07-15,SIF-71,Arudha Equity Long-Short Fund-Regular Plan-Quarterly IDCW,Arudha SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Quarterly IDCW,10.426,INF194K30408,INF194K30481
2026-07-15,SIF-75,Arudha Equity Long-Short Fund-Regular Plan-Annual IDCW,Arudha SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Annual IDCW,10.135,INF194K30424,INF194K30507
2026-07-15,SIF-79,Apex Hybrid Long-Short Fund-Direct Growth,Apex SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,GROWTH,10.3675,INF209K30016,
2026-07-15,SIF-8,qsif Hybrid Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Option,10.8463,INF966L30118,INF966L30126
2026-07-15,SIF-80,Apex Hybrid Long-Short Fund - Regular - Growth,Apex SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,GROWTH,10.3318,INF209K30040,
2026-07-15,SIF-83,Apex Hybrid Long-Short Fund - Direct - Payout of IDCW,Apex SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.3673,INF209K30024,INF209K30032
2026-07-15,SIF-86,DynaSIF Active Asset Allocator Long-Short Fund - Direct Plan - IDCW Option,DynaSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Direct,IDCW Option,10.3961,INF579M30117,INF579M30125
2026-07-15,SIF-87,DynaSIF Active Asset Allocator Long-Short Fund - Regular Plan - Growth Option,DynaSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Regular,GROWTH OPTION,10.3546,INF579M30075,
2026-07-15,SIF-88,DynaSIF Active Asset Allocator Long- Short Fund - Direct Plan - Growth Option,DynaSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Direct,GROWTH OPTION,10.3961,INF579M30109,
2026-07-15,SIF-89,DynaSIF Active Asset Allocator Long-Short Fund - Regular Plan - IDCW Option,DynaSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Regular,IDCW Option,10.3546,INF579M30083,INF579M30091
2026-07-15,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.8982,INF754K30011,
2026-07-15,SIF-90,qsif Active Asset Allocator Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Direct,Growth Option,10.9176,INF966L30241,
2026-07-15,SIF-91,qsif Actice Asset Allocator Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Regular,IDCW Option,10.8749,INF966L30225,INF966L30233
2026-07-15,SIF-92,qsif Actice Asset Allocator Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Direct,IDCW Option,10.9176,INF966L30258,INF966L30266
2026-07-15,SIF-93,qsif Active Asset Allocator Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Regular,Growth Option,10.8749,INF966L30217,
2026-07-15,SIF-94,Sapphire Equity Long-Short SIF - Direct- IDCW,Sapphire SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW,1006.5016,INF090I30063,INF090I30055
2026-07-15,SIF-95,Sapphire Equity Long-Short SIF - Direct - Growth,Sapphire SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth,1006.5016,INF090I30048,
2026-07-15,SIF-96,Sapphire Equity Long-Short SIF - Growth,Sapphire SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth,1002.8182,INF090I30014,
2026-07-15,SIF-97,Sapphire Equity Long-Short SIF - IDCW,Sapphire SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW,1002.8182,INF090I30030,INF090I30022
2026-07-15,SIF-98,Titanium Equity Long-Short Fund Regular IDCW Payout,Titanium SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Payout Option,10.3264,INF277K30096,
2026-07-15,SIF-99,Titanium Equity Long-Short Fund Direct Growth,Titanium SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.3599,INF277K30104,
2026-07-16,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,11.1314,INF966L30019,
2026-07-16,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.6344,INF754K30029,INF754K30037
2026-07-16,SIF-101,Titanium Equity Long-Short Fund Regular IDCW Reinvestment,Titanium SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Reinvestment Option,10.2911,,INF277K30088
2026-07-16,SIF-102,Titanium Equity Long-Short Fund Regular Growth,Titanium SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.2911,INF277K30070,
2026-07-16,SIF-104,WSIF Equity Ex-Top 100 Long-Short Fund - Direct IDCW,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,IDCW,10.7795,INF2F0030056,INF2F0030064
2026-07-16,SIF-105,WSIF Equity Ex-Top 100 Long-Short Fund - Regular Growth,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth,10.7361,INF2F0030015,
2026-07-16,SIF-106,WSIF Equity Ex-Top 100 Long-Short Fund - Regular IDCW,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,IDCW,10.737,INF2F0030023,INF2F0030031
2026-07-16,SIF-107,WSIF Equity Ex-Top 100 Long-Short Fund - Direct Growth,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth,10.8032,INF2F0030049,
2026-07-16,SIF-108,WSIF Equity Long-Short Fund - Direct Growth,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth,10.7332,INF2F0030106,
2026-07-16,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.8147,INF754K30052,
2026-07-16,SIF-110,WSIF Equity Long-Short Fund - Regular IDCW,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW,10.6902,INF2F0030080,INF2F0030098
2026-07-16,SIF-111,WSIF Equity Long-Short Fund - Regular Growth,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth,10.6896,INF2F0030072,
2026-07-16,SIF-112,Arthaya Equity Long Short Fund - Direct Plan - Growth Option,Arthaya SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.0646,INF582M30046,
2026-07-16,SIF-114,Arthaya Equity Long Short Fund - Regular Plan - Growth Option,Arthaya SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.0436,INF582M30012,
2026-07-16,SIF-115,Arthaya Equity Long Short Fund - Regular Plan - IDCW Option,Arthaya SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.0436,INF582M30020,INF582M30038
2026-07-16,SIF-116,qsif Sector Rotation Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Sector Rotation Long-Short Fund ),Direct,Growth Option,10.3617,INF966L30274,
2026-07-16,SIF-117,qsif Sector Rotation Long-Short Fund - Growth Option - RegularPlan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Sector Rotation Long-Short Fund ),Regular,Growth Option,10.3334,INF966L30308,
2026-07-16,SIF-118,qsif Sector Rotation Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Sector Rotation Long-Short Fund ),Direct,IDCW Option,10.3617,INF966L30290,INF966L30282
2026-07-16,SIF-119,qsif Sector Rotation Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Sector Rotation Long-Short Fund ),Regular,IDCW Option,10.3334,INF966L30324,INF966L30316
2026-07-16,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.5558,INF754K30060,INF754K30078
2026-07-16,SIF-120,Altiva Equity Ex- Top 100 Long - Short Fund - Direct Plan - Growth,Altiva SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth,10.8406,INF754K30094,
2026-07-16,SIF-121,Altiva Equity Ex- Top 100 Long - Short Fund - Direct Plan - IDCW,Altiva SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,IDCW,10.8406,INF754K30102,INF754K30110
2026-07-16,SIF-122,Altiva Equity Ex- Top 100 Long - Short Fund - Regular Plan - Growth,Altiva SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth,10.8213,INF754K30136,
2026-07-16,SIF-123,Altiva Equity Ex- Top 100 Long - Short Fund - Regular Plan - IDCW,Altiva SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,IDCW,10.8211,INF754K30144,
2026-07-16,SIF-124,iSIF Active Asset Allocator Long-Short Fund - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Regular,Growth,10.1918,INF109K30059,
2026-07-16,SIF-125,iSIF Active Asset Allocator Long-Short Fund - Direct Plan - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Direct,Growth,10.208,INF109K30067,
2026-07-16,SIF-126,iSIF Equity Long-Short Fund - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth,10.38,INF109K30075,
2026-07-16,SIF-127,iSIF Equity Long-Short Fund - Direct Plan - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth,10.4,INF109K30083,
2026-07-16,SIF-128,RedHex Hybrid Long-Short Fund - Regular - Growth,RedHex SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.055,INF336L30015,
2026-07-16,SIF-129,RedHex Hybrid Long-Short Fund - Direct - Growth,RedHex SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.06,INF336L30049,
2026-07-16,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.4461,INF200K30015,
2026-07-16,SIF-130,RedHex Hybrid Long-Short Fund - Direct - IDCW,RedHex SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.0601,INF336L30064,INF336L30056
2026-07-16,SIF-134,Platinum Hybrid Long-Short Fund - Direct Plan - Growth,Platinum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.116,INF769K30043,
2026-07-16,SIF-135,Platinum Hybrid Long-Short Fund - Direct Plan - IDCW,Platinum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.116,INF769K30068,INF769K30050
2026-07-16,SIF-136,Platinum Hybrid Long-Short Fund - Regular Plan - Growth,Platinum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.103,INF769K30019,
2026-07-16,SIF-137,Platinum Hybrid Long-Short Fund - Regular Plan - IDCW,Platinum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.102,INF769K30035,INF769K30027
2026-07-16,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.5025,INF200K30049,
2026-07-16,SIF-140,DynaSIF Equity Ex-Top 100 Long - Short Fund - Direct Plan - Growth Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,GROWTH OPTION,10.2786,INF579M30166,
2026-07-16,SIF-143,DynaSIF Equity Ex-Top 100 Long - Short Fund - Regular Plan - Growth Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,GROWTH OPTION,10.2656,INF579M30133,
2026-07-16,SIF-144,DynaSIF Equity Ex-Top 100 Long - Short Fund - Regular Plan - IDCW Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,IDCW Option,10.2656,INF579M30141,INF579M30158
2026-07-16,SIF-145,INFINITY HYBRID LONG-SHORT FUND-DIRECT - GROWTH,Infinity SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,GROWTH,10.103,INF174K30012,
2026-07-16,SIF-146,INFINITY HYBRID LONG-SHORT FUND-REGULAR - GROWTH,Infinity SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,GROWTH,10.099,INF174K30046,
2026-07-16,SIF-147,INFINITY HYBRID LONG-SHORT FUND-REGULAR - IDCW,Infinity SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.099,INF174K30053,INF174K30061
2026-07-16,SIF-148,INFINITY HYBRID LONG-SHORT FUND-DIRECT - IDCW,Infinity SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.103,INF174K30020,INF174K30038
2026-07-16,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.5085,INF200K30056,INF200K30064
