Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1907;19-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1245;20-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1233;21-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1418;22-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1050;23-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0877;27-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1160;28-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1160;29-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1145;30-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1147;31-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0981;02-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1666;03-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1686;04-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1663;05-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1797;06-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1967;09-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2051;10-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2099;11-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1983;12-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1766;13-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1958;16-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2085;17-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2272;18-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2075;19-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2127;20-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2290;23-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2079;24-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2206;25-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2217;26-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1863;27-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1867;28-Feb-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1588;02-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1001;04-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1281;05-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1163;06-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0803;09-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0927;10-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0800;11-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0604;12-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0365;13-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0368;16-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0401;17-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0596;18-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0115;19-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0304;20-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9881;23-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0154;24-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0575;25-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0100;27-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9601;30-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9603;31-Mar-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9777;01-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9750;02-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9826;06-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0016;07-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0802;08-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0738;09-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1059;10-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0936;13-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1344;15-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1288;16-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1468;17-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1578;20-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1623;21-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1577;22-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1521;23-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1356;24-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1634;27-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1697;28-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1922;29-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1808;30-Apr-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1921;04-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1895;05-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2200;06-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2348;07-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2371;08-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2215;11-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1790;12-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1896;13-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2512;14-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2492;15-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2442;18-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2431;19-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2540;20-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2446;21-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2514;22-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3037;25-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3032;26-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2877;27-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2433;29-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2436;31-May-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2246;01-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2188;02-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2141;03-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2154;04-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2210;05-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2080;08-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2200;09-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2202;10-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2136;11-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2707;12-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3160;15-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3415;16-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3541;17-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3690;18-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3628;19-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3926;22-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3790;23-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3920;24-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4021;25-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3920;29-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3776;30-Jun-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4093;01-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4271;02-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4319;03-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4486;06-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4478;07-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3825;08-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.3955;09-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4474;10-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4427;13-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4367;14-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4451;15-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4452;16-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4821;17-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4627;20-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4611;21-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4287;22-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4045;23-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4010;24-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4331;27-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4205;28-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4409;29-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4452;30-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4683;31-Jul-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5275;03-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5101;04-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4968;05-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4920;06-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4921;07-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5051;10-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5000;11-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5103;12-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5196;13-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5075;14-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4953;17-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.4939;18-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5429;19-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5607;20-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5785;21-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5628;24-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5823;25-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5705;26-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5713;27-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5698;28-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5590;31-Aug-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.5365;01-Sep-2026
